ID,var_rpta_alt
354428#373654#706199,1
232018#972913#107429,1
88681#281477#801572,0
501940#439595#640709,1
29029#497359#582983,1
375414#848977#231365,1
434058#61449#1043536,1
140515#790778#289564,1
347450#66197#1038830,1
2062#103240#984533,1
121933#183407#904732,0
366416#724710#355632,1
162451#547873#532469,1
414831#142412#945683,0
419249#186984#901164,1
302441#560973#519369,0
577862#163430#924691,1
155814#658220#422122,1
610379#500897#579445,0
581478#797376#282966,1
226051#447186#633161,1
300250#459843#620499,1
571093#650542#429800,1
106946#417055#662939,1
238300#85053#1020208,1
602321#404396#675526,1
624613#322836#760301,1
308966#748124#332218,1
164798#955814#124528,0
483571#981522#98820,1
80285#808063#272279,1
265749#205155#880098,1
610743#875651#204691,1
184893#325142#757986,1
253953#609921#470421,1
65979#857716#222626,0
231832#557215#523127,1
166119#942730#137612,1
540321#573936#506406,1
142144#818950#261392,1
231708#236385#846540,1
495097#816742#263600,1
496968#656918#423424,0
411944#598256#482086,1
357721#989388#90954,1
566506#642758#437584,0
59973#1030760#49582,1
136369#576207#504135,1
221491#1054693#25649,1
273440#93751#994026,1
345698#873682#206660,0
331751#686187#394155,1
291385#610502#469840,1
561916#866830#213512,0
387274#952523#127819,0
199693#997262#83080,0
131800#100468#987309,1
322419#597814#482528,0
304596#567252#513090,0
170350#843030#237312,1
151466#728205#352137,0
303357#721085#359257,0
302826#823742#256600,1
144819#619912#460430,0
582914#310627#772509,1
210679#807674#272668,0
395634#561788#518554,0
132475#667307#413035,1
451850#857322#223020,1
40900#465232#615110,1
243717#588498#491844,1
442558#390287#689597,1
535938#543339#537003,1
581487#1010023#70319,1
435223#218369#864404,1
472698#818385#261957,1
290565#801996#278346,1
348887#824090#256252,0
297122#276174#806852,0
161238#88166#1017140,0
441673#67512#1037525,0
427255#51999#1052945,1
579530#1039081#41261,0
203396#868381#211961,0
163304#760343#319999,1
100725#286811#796247,1
439480#869063#211279,0
519954#739380#340962,0
161631#131883#956010,1
133178#498910#581432,1
292622#430887#649144,1
337255#869079#211263,0
311985#1066837#13505,0
312939#1057320#23022,0
494433#985926#94416,1
267346#812349#267993,1
221302#713860#366482,0
102324#560753#519589,1
287922#34079#1070952,1
66115#648370#431972,0
167632#242877#840135,1
287423#338862#741781,0
186987#757637#322705,1
601495#624701#455641,1
394890#403953#675966,1
68948#809939#270403,1
39757#511737#568605,1
52396#1035273#45069,0
423565#64167#1040832,1
177214#1011338#69004,1
36064#644205#436137,1
353889#867256#213086,0
81056#1049765#30577,0
422393#896271#184071,1
617789#500264#580078,0
252200#34243#1070791,1
326812#378412#701445,1
357676#388456#691396,1
106629#232275#850560,1
39693#145840#942257,1
149727#597993#482349,1
497428#350751#730018,1
32860#1026166#54176,1
143540#359093#720767,0
304701#774433#305909,0
87004#557783#522559,0
230346#201434#886836,1
256185#393214#686690,1
28740#397306#682594,1
543649#317657#765484,1
371926#1039486#40856,0
556423#123247#964576,0
107040#754332#326010,1
228423#342465#738197,1
359474#975718#104624,1
479253#623251#457091,0
54170#262387#820596,1
125653#136438#951659,1
387045#952159#128183,1
380249#206300#878981,1
239587#241847#841173,1
236767#783038#297304,1
563158#282924#800130,1
239397#403167#676753,1
455676#683957#396385,0
60687#537036#543306,1
605304#508344#571998,1
485333#573880#506462,1
368360#745124#335218,1
197062#1065507#14835,1
179759#232716#850115,1
450343#1015519#64823,1
619451#1046431#33911,0
497704#359874#719988,1
120339#699220#381122,0
239583#1015510#64832,0
411611#454645#625700,0
575071#277999#805036,1
51448#456511#623814,0
588176#1009539#70803,0
242167#988486#91856,1
394667#456230#624095,1
162142#127899#959953,1
388548#735781#344561,1
316850#56754#1048193,1
31032#1009514#70828,0
352475#52354#1052594,0
9511#633937#446405,1
285236#671372#408970,1
507699#763291#317051,1
364203#1046350#33992,1
392693#552277#528065,0
382745#384643#695214,1
409968#975836#104506,1
155889#949845#130497,1
94731#123985#963846,1
346356#789571#290771,0
184624#33872#1071156,1
317020#112850#974962,1
396301#303750#779356,1
412062#996286#84056,1
264699#85923#1019334,0
117846#547026#533316,1
507107#367887#711975,1
78820#128584#959267,1
455272#169297#918836,1
459006#384105#695751,0
108668#481445#598897,1
160977#215741#867024,1
224288#519579#560763,1
418422#1079408#934,1
302295#1066703#13639,1
301727#556132#524210,0
147333#510580#569762,1
333132#478670#601672,1
21381#802794#277548,1
367672#216413#866357,1
607683#1019276#61066,1
311655#498602#581740,0
97228#210783#871964,0
582689#876472#203870,1
404878#374742#705108,0
81431#129330#958520,1
571573#544003#536339,1
476475#795297#285045,1
106738#133288#954680,1
566600#649952#430390,1
7184#288006#795064,1
354634#233802#849031,0
17897#636435#443907,1
352771#446406#633933,1
35758#175966#912132,1
232264#730621#349721,1
579284#874664#205678,1
349697#244474#838520,1
290183#1003432#76910,1
29402#90523#1014810,1
432693#735669#344673,1
449189#417674#662323,1
261711#969669#110673,0
331709#200931#887338,1
559771#516387#563955,1
352274#1065957#14385,0
319360#419745#660247,1
601323#167103#921023,1
162381#845722#234620,1
274425#618554#461788,1
612315#145199#942898,1
24626#822475#257867,1
494044#810515#269827,0
294978#693767#386575,1
325424#298909#784195,1
325454#868877#211465,0
293466#1033349#46993,1
550533#889959#190383,1
366980#351047#729721,1
133093#438117#642184,1
171054#994725#85617,1
181789#315898#767242,1
129196#487468#592874,0
580388#300466#782646,1
35329#226514#856299,1
182828#34168#1070864,0
481803#708587#371755,1
343769#490787#589555,0
158090#87780#1017510,1
571987#395015#684896,1
430082#1054956#25386,1
548743#540864#539478,1
590964#297485#785618,1
252109#810805#269537,1
16144#898114#182228,1
623374#354834#725033,1
255718#1004230#76112,1
152409#556748#523594,1
248944#623246#457096,1
161437#617646#462696,1
253408#112997#974814,1
604851#874424#205918,0
433206#960137#120205,1
159611#1008420#71922,1
362265#619726#460616,0
212447#646241#434101,1
258759#119970#967854,0
147101#109486#978312,1
534895#255641#827342,1
43998#785268#295074,1
219801#815574#264768,1
7378#715460#364882,1
402371#95371#992408,1
523338#1065869#14473,0
601943#453208#627140,1
32559#968987#111355,1
506471#560752#519590,0
363357#959414#120928,1
437538#401174#678741,1
188431#792153#288189,1
586981#1028720#51622,1
425529#996880#83462,1
46492#206487#878798,1
189022#414663#665270,1
561397#1031744#48598,1
156553#798482#281860,1
619082#242458#840551,0
448484#1002304#78038,1
277015#859985#220357,1
412688#419748#660244,1
557584#107884#979910,1
17181#1029479#50863,1
433095#209997#872738,1
137746#98119#989646,0
92238#136060#952032,1
505384#1036616#43726,1
206800#735590#344752,1
114695#962179#118163,1
269752#908846#171496,1
601825#542280#538062,1
246760#894534#185808,1
558128#217341#865433,1
19333#221311#861481,1
240770#292483#790583,1
137239#1054708#25634,0
89716#350740#730028,1
358670#827512#252830,0
76987#81968#1023273,1
126525#443823#636499,1
318603#934316#146026,0
374933#200227#888041,1
168766#193445#894803,1
245504#1026606#53736,1
69503#383158#696692,0
82033#893980#186362,0
472003#314206#768932,1
7279#683766#396576,0
463394#676720#403622,1
487951#546734#533608,0
144615#284809#798245,0
547942#1044060#36282,1
256867#716143#364199,1
79139#388805#691055,1
527218#469479#610863,0
616504#344813#735865,1
12991#531438#548904,1
311074#526000#554342,0
150018#687211#393131,0
488044#748206#332136,0
104684#134925#953152,1
531624#644009#436333,1
90696#447250#633096,0
340750#322794#760342,0
618608#331552#749012,1
602596#428172#651824,0
356449#67834#1037205,1
151345#366511#713344,1
549924#754689#325653,1
120550#332213#748354,1
72862#695829#384513,1
542169#382055#697801,1
47088#662801#417541,0
603483#318927#764209,1
171449#581736#498606,0
171566#235975#846928,1
597551#348954#731792,1
419294#356971#722894,1
41534#744181#336161,1
56425#995188#85154,1
178198#1061395#18947,0
335082#106063#981718,1
455020#557094#523248,1
254778#103420#984351,1
22797#1066583#13759,1
469423#111675#976134,1
190914#330786#749769,1
43155#488700#591642,0
411935#963115#117227,1
55874#1056461#23881,1
352944#64420#1040586,1
583678#176231#911868,1
487792#1079113#1229,1
159977#48951#1055876,1
26915#838635#241707,0
406611#555065#525277,1
628719#820025#260317,1
604516#527141#553201,1
184632#1026160#54182,0
251686#84468#1020784,0
47177#907354#172988,1
619011#403451#676467,1
244171#133966#954049,1
131755#964627#115715,1
260617#33786#1071242,1
181108#786180#294162,1
89573#665900#414442,1
134151#261479#821510,0
225450#876591#203751,0
425780#1079673#669,1
183057#603571#476771,0
525631#49500#1055334,0
57103#558140#522202,0
363992#81283#1023967,1
361342#384995#694863,1
471440#1006312#74030,1
56249#130845#957005,1
265400#686146#394196,1
400605#976386#103956,1
111977#154032#934084,1
281105#229186#853650,1
556596#741637#338705,1
39943#459605#620740,1
380871#473391#606951,0
14715#679408#400934,1
69333#237363#845601,1
452536#681511#398831,1
49454#671352#408990,1
59963#489992#590350,1
53293#819487#260855,1
605863#266196#816807,1
170016#733846#346496,1
598659#264984#818005,0
369781#204823#880427,0
59963#489886#590456,1
252131#767739#312603,1
23986#614097#466245,1
419295#456039#624290,1
233008#527949#552393,1
257075#997828#82514,1
517734#637329#443013,1
396789#306277#776834,1
162703#952684#127658,1
303850#928906#151436,1
558009#313418#769717,1
477737#400466#679440,1
268693#966572#113770,1
629032#1061222#19120,1
490529#787379#292963,1
571200#926417#153925,0
548754#465883#614459,1
44483#495389#584953,0
190370#362050#717805,0
580312#287729#795341,1
244628#555604#524738,0
468626#274424#808598,1
272711#240911#842109,1
524732#44244#1060572,1
437067#633259#447083,1
394474#509875#570467,1
633998#322231#760909,1
452180#638831#441511,1
15102#824924#255418,1
149053#1026133#54209,1
446638#497847#582495,0
572071#737949#342393,0
428600#230262#852571,1
547739#321093#762062,1
554420#666440#413902,0
355177#172111#916012,1
444579#427501#652482,1
301857#1070082#10260,1
571637#1044137#36205,1
363100#973835#106507,1
417990#339428#741215,1
487705#874861#205481,0
581460#723320#357022,1
133116#687682#392660,1
284254#974861#105481,1
145290#150264#937829,1
266781#970736#109606,1
116667#482331#598011,0
323273#449332#631035,1
534743#342154#738506,1
88032#96111#991661,1
57759#754928#325414,1
219148#808638#271704,1
299260#476364#603978,0
187331#1007041#73301,1
430827#804397#275945,1
277974#766008#314334,1
100278#745618#334724,1
584500#65866#1039155,0
431089#566850#513492,0
611845#1022858#57484,1
184560#311122#772015,1
38223#629990#450352,0
379024#862275#218067,1
265684#988072#92270,1
365311#1043574#36768,1
211743#35025#1070026,0
188193#181570#906566,1
155144#567929#512413,1
402368#971451#108891,0
234556#1062966#17376,1
237422#761508#318834,0
265956#904591#175751,1
153637#563654#516688,0
343784#379495#700359,1
611288#411173#668749,1
228492#550875#529467,1
187779#968131#112211,1
162728#573726#506616,1
37516#711742#368600,1
597854#93159#994609,1
515286#877375#202967,1
578073#81349#1023899,1
389463#847248#233094,1
147078#1046543#33799,1
625645#1063361#16981,1
206755#255131#827857,0
49894#234625#848240,0
286956#539704#540638,1
563246#757778#322564,0
506794#831870#248472,1
178957#124330#963496,1
193667#140937#947162,0
85709#420670#659321,0
555056#490894#589448,1
385503#447584#632765,1
512987#303471#779635,1
545171#656960#423382,0
62494#431946#648119,1
254441#238439#844555,0
278278#644194#436148,0
259377#852011#228331,1
65815#611722#468620,1
385447#515843#564499,1
408157#353720#726148,1
5243#726891#353451,0
416410#140832#947270,1
476238#179350#908775,1
295880#338160#742478,1
547131#564299#516043,1
408371#319020#764116,1
74961#625355#454987,1
302507#966392#113950,1
201314#785819#294523,1
616123#990025#90317,0
307288#599446#480896,1
32758#948135#132207,1
456200#49374#1055456,1
197153#394483#685431,1
275339#440702#639608,0
503286#200235#888033,0
572878#822049#258293,1
513395#771267#309075,1
595774#108674#979122,1
52487#207819#874890,1
459334#358817#721040,1
416594#692852#387490,0
427540#373803#706050,1
550068#775539#304803,0
31838#824773#255569,1
219844#576036#504306,1
7404#787125#293217,1
142663#488625#591717,0
197080#795754#284588,1
78805#203945#881305,1
261871#379915#699939,1
410790#716413#363929,1
171178#386665#693186,1
567829#374896#704953,1
185992#280298#802741,1
633625#785535#294807,0
145052#209505#873225,1
113700#646585#433757,1
463622#1015727#64615,1
208241#40384#1064710,1
151547#576023#504319,1
124905#283612#799441,1
49116#129751#958097,1
317599#866097#214245,1
172211#142133#945968,1
562691#450978#629383,0
390042#419921#660071,1
46004#375339#704512,1
624339#799054#281288,1
69594#192746#895499,1
379626#746142#334200,1
122644#605376#474966,0
196687#132026#955873,1
591545#958255#122087,1
597127#1033285#47057,1
495634#60811#1044165,1
40643#1045478#34864,1
116018#896397#183945,0
514262#1065465#14877,1
558786#998250#82092,1
153255#367715#712147,1
378281#799529#280813,1
49130#671666#408676,0
274807#649186#431156,1
334946#71998#1033061,0
457861#585657#494685,1
24935#986830#93512,1
472460#947747#132595,0
334233#58797#1046181,0
109153#100951#986823,1
132132#498370#581972,1
290199#170953#917185,0
437474#920218#160124,0
477841#90119#1015200,1
356055#624983#455359,1
69228#473707#606635,0
53229#178223#909896,1
118248#674483#405859,0
262234#515616#564726,1
117375#782583#297759,1
3521#996195#84147,1
550788#305127#777978,1
595337#496229#584113,1
545618#43855#1060965,0
256814#813276#267066,1
167213#207430#875260,0
413116#259688#823298,1
502013#793197#287145,1
286849#142830#945266,1
388672#874547#205795,0
166111#844352#235990,1
129010#107471#980323,0
327272#815456#264886,1
6513#1071901#8441,1
270361#325649#757485,1
487077#241955#841059,0
303523#819459#260883,1
25602#93035#994732,1
390620#953094#127248,1
76796#84946#1020315,0
164701#446355#633982,0
12665#653844#426498,1
238053#784314#296028,0
613734#892373#187969,1
611224#524980#555362,1
331196#875518#204824,0
379892#52236#1052713,1
409402#433782#646365,1
425296#1053768#26574,0
268943#1052902#27440,0
460922#934636#145706,0
299890#860904#219438,1
78120#285653#797407,1
332010#128421#959432,1
155144#567901#512441,1
240124#1015981#64361,0
389835#179000#909123,1
432857#185541#902606,1
136849#754961#325381,0
463938#46211#1058618,1
58140#707498#372844,1
254500#44469#1060350,0
492853#224329#858475,0
434242#723376#356966,1
621032#402343#677578,1
162712#803168#277174,1
203254#383760#696096,1
542379#502887#577455,0
105744#205891#879377,1
201421#197495#890765,0
341953#244275#838721,1
289194#674897#405445,1
546#1045631#34711,1
374417#566530#513812,1
632887#385411#694442,1
15289#482518#597824,0
584626#155270#932836,1
582486#195123#893134,0
269572#170165#917969,0
254617#615491#464851,0
9729#643217#437125,0
397740#39454#1065641,1
360784#89278#1016029,1
565022#1030746#49596,0
471355#150426#937670,1
469545#884396#195946,0
333132#478593#601749,1
525426#319202#763942,1
279500#494555#585787,1
521326#1043067#37275,1
629156#391978#687925,1
226729#568781#511561,1
344539#365797#714057,1
534056#155174#932933,1
128607#878156#202186,0
102895#1036632#43710,0
598207#365262#714596,0
354106#626351#453991,1
525507#895846#184496,0
111402#117984#969844,1
197245#167115#921011,1
289789#90689#1014650,1
306673#967684#112658,0
629408#301558#781558,0
436070#105820#981959,1
537572#851463#228879,1
462064#825384#254958,1
21533#149017#939077,1
99797#652244#428098,1
410643#976159#104183,1
556759#1020725#59617,1
203928#484298#596044,1
579516#386757#693093,1
472641#821949#258393,1
103336#437223#643066,1
604809#776686#303656,0
343571#1036167#44175,0
219808#1067020#13322,1
318351#607843#472499,1
6984#1068864#11478,0
157803#1037662#42680,1
379410#438441#641863,1
43286#575655#504687,1
188881#997239#83103,0
218643#568506#511836,1
510269#471522#608820,0
508010#405436#674488,1
545108#460211#620129,0
377601#956501#123841,0
150409#752555#327787,1
214334#237286#845673,1
379678#352041#727833,1
161260#928425#151917,0
114413#478036#602306,1
46663#1030788#49554,0
458807#779953#300389,1
358173#792861#287481,0
151429#774283#306059,1
148364#81974#1023267,1
239751#757142#323200,1
595218#867288#213054,0
303211#520920#559422,0
160350#108952#978847,1
471612#778056#302286,0
461723#950024#130318,1
497295#372500#707355,0
144404#563322#517020,1
57595#798353#281989,1
334361#168767#919368,1
113125#868709#211633,1
129293#850940#229402,0
440425#834246#246096,1
521288#647996#432346,1
145951#390169#689706,1
22835#730704#349638,1
36906#124824#963004,0
